date,fullName,issuerCik,netTransacted,reportedTitle,symbol,totalBought,totalSold
,JOHNSON DOUGLAS WAYNE,,175338,,AFL,213004,-37666
,KENNY THOMAS J,,111618,,AFL,141088,-29470
,Tonoike Tohru,,282850,President Aflac Japan,AFL,342850,-60000
,JOHNSON DOUGLAS WAYNE,,175338,,AFL,213004,-37666
,KENNY THOMAS J,,111618,,AFL,141088,-29470
,AMOS PAUL S II,,-569533,"President, Aflac",AFL,984538,-1554071
,LAKE CHARLES D II,,-37854,"Chairman & Rep. Director, ALIJ",AFL,,-37854
,Koide Masatoshi,,-2934,"Pres., and Rep. Director",AFL,,-2934
,KENNY THOMAS J,,47402,,AFL,47402,
,KENNY THOMAS J,,121280,,AFL,191333,-70053
,WHITE TERESA L,,22887,Exec VP & COO,AFL,52819,-29932
,WHITE TERESA L,,276160,"President, Aflac U.S.",AFL,551953,-275793
,Davis Rebecca Colwell,,-750,Exec. Vice President,AFL,,-750
,WHITE TERESA L,,22887,Exec VP & COO,AFL,52819,-29932
,Davis Rebecca Colwell,,-750,Exec. Vice President,AFL,,-750
,KENNY THOMAS J,,121280,,AFL,191333,-70053
,WHITE TERESA L,,22887,Exec VP & COO,AFL,52819,-29932
,ISONAKA JUN,,7500,Sr Vice President Aflac Japan,AFL,7500,
,KENNY THOMAS J,,121280,,AFL,191333,-70053
,JOHNSON DOUGLAS WAYNE,,175338,,AFL,213004,-37666
,Davis Rebecca Colwell,,-750,Exec. Vice President,AFL,,-750
,MOSKOWITZ JOSEPH L,,66313,,AFL,75096,-8783
,KENNY THOMAS J,,121280,,AFL,191333,-70053
,ROGERS RALPH ARNOLD JR,,45515,Sr Vice President,AFL,63851,-18336
,KENNY THOMAS J,,121280,,AFL,191333,-70053
,WHITE TERESA L,,22887,Exec VP & COO,AFL,52819,-29932
,KENNY THOMAS J,,121280,,AFL,191333,-70053
,TILLMAN AUDREY B,,361287,Executive Vice President,AFL,638950,-277663
,KENNY THOMAS J,,121280,,AFL,191333,-70053
,DURANT MARTIN A,,,Sr Vice President,AFL,10000,-10000
,JANKE KENNETH S JR,,33582,Executive Vice President,AFL,48649,-15067
,HARRIS JOE FRANK,,19513,,AFL,19513,
,MOSKOWITZ JOSEPH L,,26532,,AFL,28038,-1506
,KENNY THOMAS J,,97579,,AFL,143931,-46352
,Crawford Frederick John,,-11887,President & COO,AFL,,-11887
,KENNY THOMAS J,,111618,,AFL,141088,-29470
,ISONAKA JUN,,7500,Sr Vice President Aflac Japan,AFL,7500,
,KENNY THOMAS J,,111618,,AFL,141088,-29470
,WHITE TERESA L,,22887,Exec VP & COO,AFL,52819,-29932
,Davis Rebecca Colwell,,-750,Exec. Vice President,AFL,,-750
,Davis Rebecca Colwell,,-750,Exec. Vice President,AFL,,-750
,JOHNSON DOUGLAS WAYNE,,175338,,AFL,213004,-37666
,KENNY THOMAS J,,102579,,AFL,143931,-41352
,Davis Rebecca Colwell,,-750,Exec. Vice President,AFL,,-750
,KENNY THOMAS J,,102579,,AFL,143931,-41352
,WHITE TERESA L,,22887,Exec VP & COO,AFL,52819,-29932
,Davis Rebecca Colwell,,-750,Exec. Vice President,AFL,,-750
,Davis Rebecca Colwell,,-750,Exec. Vice President,AFL,,-750
,KENNY THOMAS J,,97579,,AFL,143931,-46352
,WHITE TERESA L,,22887,Exec VP & COO,AFL,52819,-29932
,KENNY THOMAS J,,97579,,AFL,143931,-46352
,WHITE TERESA L,,22887,Exec VP & COO,AFL,52819,-29932
,KENNY THOMAS J,,97579,,AFL,143931,-46352
,Koide Masatoshi,,38999,"Pres., Aflac Life Ins Japan",AFL,95127,-56128
,WHITE TERESA L,,22887,Exec VP & COO,AFL,52819,-29932
,MOSKOWITZ JOSEPH L,,26532,,AFL,28038,-1506
,KENNY THOMAS J,,47402,,AFL,47402,
,KENNY THOMAS J,,121280,,AFL,191333,-70053
,KENNY THOMAS J,,121280,,AFL,191333,-70053
,ARMACOST MICHEAL H,,-2050,,AFL,,-2050
,KENNY THOMAS J,,97579,,AFL,143931,-46352
,KENNY THOMAS J,,97579,,AFL,143931,-46352
,KENNY THOMAS J,,97579,,AFL,143931,-46352
,KENNY THOMAS J,,97579,,AFL,143931,-46352
,FURUTANI MASAHIKO,,5462,Executive Vice President,AFL,5462,
,KENNY THOMAS J,,97579,,AFL,143931,-46352
,JOHNSON DOUGLAS WAYNE,,175338,,AFL,213004,-37666
,KENNY THOMAS J,,97579,,AFL,143931,-46352
,KENNY THOMAS J,,121280,,AFL,191333,-70053
,Davis Rebecca Colwell,,-750,Exec. Vice President,AFL,,-750
,KENNY THOMAS J,,121280,,AFL,191333,-70053
,WHITE TERESA L,,22887,Exec VP & COO,AFL,52819,-29932
2023-05-19,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-05-20,SARGEANT THOMAS J,0000915912,169422,CFO,AVB,391242,-221820
2023-05-18,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-05-17,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-05-16,Lieb Richard J,0000915912,6744,,AVB,6744,
2023-05-15,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-05-14,Lieb Richard J,0000915912,6744,,AVB,6744,
2023-05-13,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-05-12,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-05-11,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-05-10,WALTER W EDWARD,0000915912,14737,,AVB,15681,-944
2023-05-09,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-05-08,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-05-07,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-05-06,Lieb Richard J,0000915912,6744,,AVB,6744,
2023-05-05,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-05-04,Lieb Richard J,0000915912,6744,,AVB,6744,
2023-05-03,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-05-02,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-05-01,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-04-30,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-04-29,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-04-28,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-04-27,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-04-26,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-04-25,Schall Benjamin,0000915912,27691,President,AVB,27691,
2023-04-24,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-04-23,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-04-22,WALTER W EDWARD,0000915912,14737,,AVB,15681,-944
2023-04-21,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-04-20,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-04-19,Lieb Richard J,0000915912,6744,,AVB,6744,
2023-04-18,Schall Benjamin,0000915912,27691,President,AVB,27691,
2023-04-17,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-04-16,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-04-15,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-04-14,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-04-13,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-04-12,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-04-11,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-04-10,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-04-09,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-04-08,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-04-07,Lieb Richard J,0000915912,6744,,AVB,6744,
2023-04-06,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-04-05,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-04-04,WALTER W EDWARD,0000915912,14737,,AVB,15681,-944
2023-04-03,Schall Benjamin,0000915912,27691,President,AVB,27691,
2023-04-02,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-04-01,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-03-31,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-03-30,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-03-29,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-03-28,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-03-27,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-03-26,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-03-25,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-03-24,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-03-23,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-03-22,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-03-21,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-03-20,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-03-19,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-03-18,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-03-17,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-03-16,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-03-15,Schall Benjamin,0000915912,27691,President,AVB,27691,
2023-03-14,BLAIR BRYCE,0000915912,-65712,Chairman of the Board,AVB,95753,-161465
2023-03-13,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-03-12,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-03-11,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-03-10,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-03-09,WALTER W EDWARD,0000915912,14737,,AVB,15681,-944
2023-03-08,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-03-07,Lieb Richard J,0000915912,6744,,AVB,6744,
2023-03-06,HAVNER RONALD L JR,0000915912,12247,,AVB,12247,
2023-03-05,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-03-04,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-03-03,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-03-02,Lieb Richard J,0000915912,6744,,AVB,6744,
2023-03-01,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-02-28,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-02-27,WALTER W EDWARD,0000915912,14737,,AVB,15681,-944
2023-02-26,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-02-25,WALTER W EDWARD,0000915912,14737,,AVB,15681,-944
2023-02-24,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-02-23,HOREY LEO S III,0000915912,187568,Executive Vice President,AVB,341372,-153804
2023-02-22,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-02-21,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-02-20,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-02-19,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-02-18,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-02-17,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-02-16,WALTER W EDWARD,0000915912,14737,,AVB,15681,-944
2023-02-15,WALTER W EDWARD,0000915912,14737,,AVB,15681,-944
2023-02-14,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-02-13,Dunn Lili F,0000915912,104931,Senior Vice President,AVB,205315,-100384
2023-02-12,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-02-11,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-02-10,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-02-09,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-02-08,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-02-07,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-02-06,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-02-05,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-02-04,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-02-03,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-02-02,Lieb Richard J,0000915912,6744,,AVB,6744,
2023-02-01,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-01-31,Birenbaum Matthew H.,0000915912,2402,"EVP, Strategy & Portfolio Mgmt",AVB,2402,
2023-01-30,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-01-29,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-01-28,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-01-27,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-01-26,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-01-25,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-01-24,WALTER W EDWARD,0000915912,14737,,AVB,15681,-944
2023-01-23,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-01-22,Lieb Richard J,0000915912,6744,,AVB,6744,
2023-01-21,Lieb Richard J,0000915912,6744,,AVB,6744,
2023-01-20,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-01-19,ROTHKOPF CHARLENE,0000915912,31605,Executive Vice President-HR,AVB,48012,-16407
2023-01-18,Lieb Richard J,0000915912,6744,,AVB,6744,
2023-01-17,Lieb Richard J,0000915912,6744,,AVB,6744,
2023-01-16,Lieb Richard J,0000915912,6744,,AVB,6744,
2023-01-15,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-01-14,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-01-13,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-01-12,WALTER W EDWARD,0000915912,14737,,AVB,15681,-944
2023-01-11,Lieb Richard J,0000915912,6744,,AVB,6744,
2023-01-10,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-01-09,Lieb Richard J,0000915912,6744,,AVB,6744,
2023-01-08,Schall Benjamin,0000915912,27691,President,AVB,27691,
2023-01-07,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-01-06,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-01-05,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-01-04,Lynch Nnenna,0000915912,1894,,AVB,1894,
2023-01-03,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-01-02,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2023-01-01,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2022-12-31,Lynch Nnenna,0000915912,1894,,AVB,1894,
2022-12-30,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2022-12-29,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2022-12-28,WALTER W EDWARD,0000915912,14737,,AVB,15681,-944
2022-12-27,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2022-12-26,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2022-12-25,WALTER W EDWARD,0000915912,14737,,AVB,15681,-944
2022-12-24,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2022-12-23,Lieb Richard J,0000915912,6744,,AVB,6744,
2022-12-22,Lynch Nnenna,0000915912,1894,,AVB,1894,
2022-12-21,WALTER W EDWARD,0000915912,14737,,AVB,15681,-944
2022-12-20,Lynch Nnenna,0000915912,1894,,AVB,1894,
2022-12-19,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2022-12-18,Lynch Nnenna,0000915912,1894,,AVB,1894,
2022-12-17,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2022-12-16,Lynch Nnenna,0000915912,1894,,AVB,1894,
2022-12-15,Lynch Nnenna,0000915912,1894,,AVB,1894,
2022-12-14,Lynch Nnenna,0000915912,1894,,AVB,1894,
2022-12-13,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2022-12-12,Lynch Nnenna,0000915912,1894,,AVB,1894,
2022-12-11,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2022-12-10,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2022-12-09,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2022-12-08,HOREY LEO S III,0000915912,81735,Chief Administrative Officer,AVB,292852,-211117
2022-12-07,RUMMELL PETER S,0000915912,11883,,AVB,11883,
2022-12-06,Lieb Richard J,0000915912,6744,,AVB,6744,
,McGrath Judith A,,9728,,AMZN,11480,-1752
,WILKE JEFFREY A,,24928,CEO Worldwide Consumer,AMZN,98074,-73146
,WILKE JEFFREY A,,24928,CEO Worldwide Consumer,AMZN,98074,-73146
,WILKE JEFFREY A,,21908,CEO Worldwide Consumer,AMZN,98074,-76166
,WILKE JEFFREY A,,-137399,CEO Worldwide Consumer,AMZN,217381,-354780
,SZKUTAK THOMAS J,,599375,Senior Vice President and CFO,AMZN,1058317,-458942
,Blackburn Jeffrey M,,742854,Senior Vice President,AMZN,1191824,-448970
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,BROWN JOHN SEELY,,53297,,AMZN,64711,-11414
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,WILSON L MICHELLE,,642807,Senior Vice President,AMZN,1123106,-480299
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,WILKE JEFFREY A,,6212,CEO Worldwide Consumer,AMZN,27310,-21098
,McGrath Judith A,,1184,,AMZN,1792,-608
,McGrath Judith A,,1488,,AMZN,2400,-912
,McGrath Judith A,,1488,,AMZN,2400,-912
,WILKE JEFFREY A,,21908,CEO Worldwide Consumer,AMZN,98074,-76166
,RYDER THOMAS O,,1641,,AMZN,1922,-281
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,McGrath Judith A,,10068,,AMZN,11480,-1412
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,POTTER MYRTLE S,,19000,,AMZN,25000,-6000
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,McGrath Judith A,,9728,,AMZN,11480,-1752
,McGrath Judith A,,9728,,AMZN,11480,-1752
,WILKE JEFFREY A,,1170238,Senior Vice President,AMZN,2060746,-890508
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,McGrath Judith A,,9728,,AMZN,11480,-1752
,Clark David H,,16801,CEO Worldwide Consumer,AMZN,19230,-2429
,PIACENTINI DIEGO,,925498,Senior Vice President,AMZN,1546679,-621181
,Clark David H,,19142,CEO Worldwide Consumer,AMZN,22460,-3318
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,McGrath Judith A,,9920,,AMZN,11672,-1752
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,McGrath Judith A,,9920,,AMZN,11672,-1752
,BROWN JOHN SEELY,,53297,,AMZN,64711,-11414
,McGrath Judith A,,9920,,AMZN,11672,-1752
,McGrath Judith A,,9920,,AMZN,11672,-1752
,McGrath Judith A,,9920,,AMZN,11672,-1752
,McGrath Judith A,,9920,,AMZN,11672,-1752
,WILSON L MICHELLE,,642807,Senior Vice President,AMZN,1123106,-480299
,McGrath Judith A,,9920,,AMZN,11672,-1752
,McGrath Judith A,,9920,,AMZN,11672,-1752
,McGrath Judith A,,9920,,AMZN,11672,-1752
,McGrath Judith A,,9920,,AMZN,11672,-1752
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,SZKUTAK THOMAS J,,599375,Senior Vice President and CFO,AMZN,1058317,-458942
,McGrath Judith A,,9920,,AMZN,11672,-1752
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,Zapolsky David,,96510,Senior Vice President,AMZN,159022,-62512
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,McGrath Judith A,,9920,,AMZN,11672,-1752
,McGrath Judith A,,9920,,AMZN,11672,-1752
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,ONETTO MARC A,,382545,Senior Vice President,AMZN,640000,-257455
,BEZOS JEFFREY P,,-15363,Executive Chair,AMZN,,-15363
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,PIACENTINI DIEGO,,925498,Senior Vice President,AMZN,1546679,-621181
,McGrath Judith A,,9728,,AMZN,11480,-1752
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,Clark David H,,-1297,CEO Worldwide Consumer,AMZN,,-1297
,McGrath Judith A,,9728,,AMZN,11480,-1752
,McGrath Judith A,,9728,,AMZN,11480,-1752
,Clark David H,,-1019,CEO Worldwide Consumer,AMZN,,-1019
,McGrath Judith A,,1184,,AMZN,1792,-608
,WEEKS WENDELL P,,380,,AMZN,380,
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,McGrath Judith A,,9920,,AMZN,11672,-1752
,McGrath Judith A,,9920,,AMZN,11672,-1752
,WILKE JEFFREY A,,24928,CEO Worldwide Consumer,AMZN,98074,-73146
,WILKE JEFFREY A,,24928,CEO Worldwide Consumer,AMZN,98074,-73146
,WILKE JEFFREY A,,21908,CEO Worldwide Consumer,AMZN,98074,-76166
,GORDON WILLIAM B,,10115,,AMZN,68904,-58789
,SZKUTAK THOMAS J,,599375,Senior Vice President and CFO,AMZN,1058317,-458942
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,McGrath Judith A,,9728,,AMZN,11480,-1752
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,McGrath Judith A,,9728,,AMZN,11480,-1752
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,SZKUTAK THOMAS J,,599375,Senior Vice President and CFO,AMZN,1058317,-458942
,PIACENTINI DIEGO,,925498,Senior Vice President,AMZN,1546679,-621181
,PIACENTINI DIEGO,,925498,Senior Vice President,AMZN,1546679,-621181
,KRIKORIAN BLAKE,,4800,,AMZN,6000,-1200
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,McGrath Judith A,,9920,,AMZN,11672,-1752
,McGrath Judith A,,9920,,AMZN,11672,-1752
,McGrath Judith A,,9920,,AMZN,11672,-1752
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,McGrath Judith A,,1488,,AMZN,2400,-912
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,Huttenlocher Daniel P,,4072,,AMZN,4597,-525
,WILKE JEFFREY A,,1170238,Senior Vice President,AMZN,2060746,-890508
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,McGrath Judith A,,9728,,AMZN,11480,-1752
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,Reynolds Shelley,,130139,Vice President,AMZN,213233,-83094
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,NOOYI INDRA K,,2113,,AMZN,2181,-68
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,McGrath Judith A,,9728,,AMZN,11480,-1752
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,McGrath Judith A,,9728,,AMZN,11480,-1752
,McGrath Judith A,,9728,,AMZN,11480,-1752
,McGrath Judith A,,9728,,AMZN,11480,-1752
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,McGrath Judith A,,9920,,AMZN,11672,-1752
,SZKUTAK THOMAS J,,599375,Senior Vice President and CFO,AMZN,1058317,-458942
,WILKE JEFFREY A,,1170238,Senior Vice President,AMZN,2060746,-890508
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,Blackburn Jeffrey M,,742854,Senior Vice President,AMZN,1191824,-448970
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,McGrath Judith A,,9920,,AMZN,11672,-1752
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,McGrath Judith A,,9920,,AMZN,11672,-1752
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,McGrath Judith A,,9728,,AMZN,11480,-1752
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,McGrath Judith A,,9920,,AMZN,11672,-1752
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,WILKE JEFFREY A,,-66146,CEO Worldwide Consumer,AMZN,314332,-380478
,McGrath Judith A,,9920,,AMZN,11672,-1752
,McGrath Judith A,,9728,,AMZN,11480,-1752
,McGrath Judith A,,9728,,AMZN,11480,-1752
,McGrath Judith A,,9728,,AMZN,11480,-1752
